type,date,label,id,name,role,short_topic,long_topic,short_title,long_title,plan_type,lat,lon,zone,zone_detail,start,end,Dataset,date_parsed,Year,Month,MonthName,start_time,end_time,duration_hrs,Topic_Key,Industry,Meeting_Num,Dataset_Label
trip,2040-07-11,nan,trip_212,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-11,2040.0,7.0,Jul,2040-07-11 09:00:00,2040-07-11 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,48488713,,,,,,,,-164.55740845861612,39.08847582621727,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-07-19,nan,trip_213,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-19,2040.0,7.0,Jul,2040-07-19 09:00:00,2040-07-19 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,37881322,,,,,,,,-164.33197611092436,39.411691353439345,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-05,nan,trip_214,,,,,,,,,,,,07:36:00,07:36:00,journalist,2040-06-05,2040.0,6.0,Jun,2040-06-05 07:36:00,2040-06-05 07:36:00,0.0,unknown,unknown,,Journalist (Full Record)
place,,nan,37840381,,,,,,,,-164.3883685651764,39.42786215751138,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-05-08,nan,trip_215,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-05-08,2040.0,5.0,May,2040-05-08 09:00:00,2040-05-08 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-04-30,nan,trip_216,,,,,,,,,,,,07:06:00,07:42:00,journalist,2040-04-30,2040.0,4.0,Apr,2040-04-30 07:06:00,2040-04-30 07:42:00,0.6,unknown,unknown,,Journalist (Full Record)
trip,2040-04-19,nan,trip_217,,,,,,,,,,,,09:16:00,09:16:00,journalist,2040-04-19,2040.0,4.0,Apr,2040-04-19 09:16:00,2040-04-19 09:16:00,0.0,unknown,unknown,,Journalist (Full Record)
place,,nan,48524699,,,,,,,,-164.5579795343852,39.08585385890894,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-07-01,nan,trip_218,,,,,,,,,,,,11:00:00,21:00:00,journalist,2040-07-01,2040.0,7.0,Jul,2040-07-01 11:00:00,2040-07-01 21:00:00,10.0,unknown,unknown,,Journalist (Full Record)
trip,2040-06-10,nan,trip_219,,,,,,,,,,,,08:35:00,09:17:00,journalist,2040-06-10,2040.0,6.0,Jun,2040-06-10 08:35:00,2040-06-10 09:17:00,0.7,unknown,unknown,,Journalist (Full Record)
place,,nan,48484175,,,,,,,,-165.5854576077611,39.554646101240856,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-24,nan,trip_220,,,,,,,,,,,,07:38:00,10:32:00,journalist,2040-06-24,2040.0,6.0,Jun,2040-06-24 07:38:00,2040-06-24 10:32:00,2.9,unknown,unknown,,Journalist (Full Record)
trip,2040-06-22,nan,trip_221,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-06-22,2040.0,6.0,Jun,2040-06-22 09:00:00,2040-06-22 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,2091381119,Island Brew Cafe,,,,,,,-164.58096016626126,39.26133205891986,commercial,cafe,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-25,nan,trip_222,,,,,,,,,,,,09:57:00,10:38:00,journalist,2040-06-25,2040.0,6.0,Jun,2040-06-25 09:57:00,2040-06-25 10:38:00,0.68,unknown,unknown,,Journalist (Full Record)
trip,0040-05-22,nan,trip_223,,,,,,,,,,,,09:13:00,03:00:00,journalist,2040-05-22,2040.0,5.0,May,2040-05-22 09:13:00,2040-05-22 03:00:00,-6.22,unknown,unknown,,Journalist (Full Record)
trip,0040-05-18,nan,trip_224,,,,,,,,,,,,07:08:00,07:37:00,journalist,2040-05-18,2040.0,5.0,May,2040-05-18 07:08:00,2040-05-18 07:37:00,0.48,unknown,unknown,,Journalist (Full Record)
trip,0040-06-19,nan,trip_225,,,,,,,,,,,,13:00:00,06:50:00,journalist,2040-06-19,2040.0,6.0,Jun,2040-06-19 13:00:00,2040-06-19 06:50:00,-6.17,unknown,unknown,,Journalist (Full Record)
trip,2040-05-09,nan,trip_226,,,,,,,,,,,,07:48:00,08:44:00,journalist,2040-05-09,2040.0,5.0,May,2040-05-09 07:48:00,2040-05-09 08:44:00,0.93,unknown,unknown,,Journalist (Full Record)
trip,0040-07-16,nan,trip_227,,,,,,,,,,,,07:28:00,08:00:00,journalist,2040-07-16,2040.0,7.0,Jul,2040-07-16 07:28:00,2040-07-16 08:00:00,0.53,unknown,unknown,,Journalist (Full Record)
trip,2040-04-19,nan,trip_228,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-04-19,2040.0,4.0,Apr,2040-04-19 09:00:00,2040-04-19 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-06-24,nan,trip_229,,,,,,,,,,,,08:07:00,09:20:00,journalist,2040-06-24,2040.0,6.0,Jun,2040-06-24 08:07:00,2040-06-24 09:20:00,1.22,unknown,unknown,,Journalist (Full Record)
place,,nan,9839219423,,,,,,,,-165.5883492289449,39.55828593604745,industrial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-05-01,nan,trip_230,,,,,,,,,,,,13:00:00,06:46:00,journalist,2040-05-01,2040.0,5.0,May,2040-05-01 13:00:00,2040-05-01 06:46:00,-6.23,unknown,unknown,,Journalist (Full Record)
trip,2040-06-01,nan,trip_231,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-06-01,2040.0,6.0,Jun,2040-06-01 09:00:00,2040-06-01 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,37862851,,,,,,,,-164.3369180900125,39.41622319456882,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-04-18,nan,trip_232,,,,,,,,,,,,07:22:00,09:01:00,journalist,2040-04-18,2040.0,4.0,Apr,2040-04-18 07:22:00,2040-04-18 09:01:00,1.65,unknown,unknown,,Journalist (Full Record)
place,,nan,12698974244,,,,,,,,-165.6072588278771,39.53826412214878,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-12,nan,trip_233,,,,,,,,,,,,07:54:00,07:54:00,journalist,2040-06-12,2040.0,6.0,Jun,2040-06-12 07:54:00,2040-06-12 07:54:00,0.0,unknown,unknown,,Journalist (Full Record)
place,,nan,2303890866,,,,,,,,-165.57153094697804,39.53094821718481,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-27,nan,trip_234,,,,,,,,,,,,06:47:00,07:55:00,journalist,2040-06-27,2040.0,6.0,Jun,2040-06-27 06:47:00,2040-06-27 07:55:00,1.13,unknown,unknown,,Journalist (Full Record)
place,,nan,8742962146,,,,,,,,-165.5864364027186,39.52896302383741,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-05-03,nan,trip_235,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-05-03,2040.0,5.0,May,2040-05-03 09:00:00,2040-05-03 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-06-21,nan,trip_236,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-06-21,2040.0,6.0,Jun,2040-06-21 09:00:00,2040-06-21 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,581588620,Centralia Council Hall,,,,,,,-164.56049553295816,39.27092042261076,government,city hall,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,581725347,,,,,,,,-164.58045350781092,39.259471688756506,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-04-01,nan,trip_237,,,,,,,,,,,,08:55:00,09:30:00,journalist,2040-04-01,2040.0,4.0,Apr,2040-04-01 08:55:00,2040-04-01 09:30:00,0.58,unknown,unknown,,Journalist (Full Record)
trip,2040-06-30,nan,trip_238,,,,,,,,,,,,07:15:00,07:51:00,journalist,2040-06-30,2040.0,6.0,Jun,2040-06-30 07:15:00,2040-06-30 07:51:00,0.6,unknown,unknown,,Journalist (Full Record)
place,,nan,35914719,,,,,,,,-165.69083873674674,39.00381875258907,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-07-10,nan,trip_239,,,,,,,,,,,,08:59:00,12:04:00,journalist,2040-07-10,2040.0,7.0,Jul,2040-07-10 08:59:00,2040-07-10 12:04:00,3.08,unknown,unknown,,Journalist (Full Record)
trip,2040-04-30,nan,trip_240,,,,,,,,,,,,11:00:00,21:00:00,journalist,2040-04-30,2040.0,4.0,Apr,2040-04-30 11:00:00,2040-04-30 21:00:00,10.0,unknown,unknown,,Journalist (Full Record)
trip,2040-06-26,nan,trip_241,,,,,,,,,,,,08:56:00,08:56:00,journalist,2040-06-26,2040.0,6.0,Jun,2040-06-26 08:56:00,2040-06-26 08:56:00,0.0,unknown,unknown,,Journalist (Full Record)
trip,2040-07-19,nan,trip_242,,,,,,,,,,,,08:23:00,09:02:00,journalist,2040-07-19,2040.0,7.0,Jul,2040-07-19 08:23:00,2040-07-19 09:02:00,0.65,unknown,unknown,,Journalist (Full Record)
trip,0040-04-03,nan,trip_243,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-04-03,2040.0,4.0,Apr,2040-04-03 09:00:00,2040-04-03 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,0040-06-19,nan,trip_244,,,,,,,,,,,,09:00:00,21:37:00,journalist,2040-06-19,2040.0,6.0,Jun,2040-06-19 09:00:00,2040-06-19 21:37:00,12.62,unknown,unknown,,Journalist (Full Record)
trip,2040-05-27,nan,trip_245,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-05-27,2040.0,5.0,May,2040-05-27 09:00:00,2040-05-27 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-05-06,nan,trip_246,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-05-06,2040.0,5.0,May,2040-05-06 09:00:00,2040-05-06 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-05-07,nan,trip_247,,,,,,,,,,,,07:36:00,07:36:00,journalist,2040-05-07,2040.0,5.0,May,2040-05-07 07:36:00,2040-05-07 07:36:00,0.0,unknown,unknown,,Journalist (Full Record)
place,,nan,2133919910,,,,,,,,-165.59860697329043,39.54135367042492,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-12,nan,trip_248,,,,,,,,,,,,14:00:00,19:00:00,journalist,2040-06-12,2040.0,6.0,Jun,2040-06-12 14:00:00,2040-06-12 19:00:00,5.0,unknown,unknown,,Journalist (Full Record)
trip,2040-05-21,nan,trip_249,,,,,,,,,,,,14:00:00,19:00:00,journalist,2040-05-21,2040.0,5.0,May,2040-05-21 14:00:00,2040-05-21 19:00:00,5.0,unknown,unknown,,Journalist (Full Record)
place,,nan,48590938,,,,,,,,-165.6132829440773,39.5409827974782,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-07,nan,trip_250,,,,,,,,,,,,14:00:00,19:00:00,journalist,2040-06-07,2040.0,6.0,Jun,2040-06-07 14:00:00,2040-06-07 19:00:00,5.0,unknown,unknown,,Journalist (Full Record)
trip,0040-04-03,nan,trip_251,,,,,,,,,,,,09:00:00,21:17:00,journalist,2040-04-03,2040.0,4.0,Apr,2040-04-03 09:00:00,2040-04-03 21:17:00,12.28,unknown,unknown,,Journalist (Full Record)
trip,2040-04-10,nan,trip_252,,,,,,,,,,,,09:36:00,10:45:00,journalist,2040-04-10,2040.0,4.0,Apr,2040-04-10 09:36:00,2040-04-10 10:45:00,1.15,unknown,unknown,,Journalist (Full Record)
trip,2040-04-01,nan,trip_253,,,,,,,,,,,,07:37:00,09:26:00,journalist,2040-04-01,2040.0,4.0,Apr,2040-04-01 07:37:00,2040-04-01 09:26:00,1.82,unknown,unknown,,Journalist (Full Record)
place,,nan,48503211,,,,,,,,-165.57092489242063,39.51309449989922,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-05-18,nan,trip_254,,,,,,,,,,,,07:25:00,09:04:00,journalist,2040-05-18,2040.0,5.0,May,2040-05-18 07:25:00,2040-05-18 09:04:00,1.65,unknown,unknown,,Journalist (Full Record)
trip,0040-05-08,nan,trip_255,,,,,,,,,,,,09:00:00,21:55:00,journalist,2040-05-08,2040.0,5.0,May,2040-05-08 09:00:00,2040-05-08 21:55:00,12.92,unknown,unknown,,Journalist (Full Record)
trip,0040-05-01,nan,trip_256,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-05-01,2040.0,5.0,May,2040-05-01 09:00:00,2040-05-01 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-07-20,nan,trip_257,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-20,2040.0,7.0,Jul,2040-07-20 09:00:00,2040-07-20 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,0040-05-22,nan,trip_258,,,,,,,,,,,,07:19:00,12:42:00,journalist,2040-05-22,2040.0,5.0,May,2040-05-22 07:19:00,2040-05-22 12:42:00,5.38,unknown,unknown,,Journalist (Full Record)
trip,2040-07-04,nan,trip_259,,,,,,,,,,,,06:41:00,12:13:00,journalist,2040-07-04,2040.0,7.0,Jul,2040-07-04 06:41:00,2040-07-04 12:13:00,5.53,unknown,unknown,,Journalist (Full Record)
trip,2040-08-01,nan,trip_260,,,,,,,,,,,,07:37:00,07:37:00,journalist,2040-08-01,2040.0,8.0,Aug,2040-08-01 07:37:00,2040-08-01 07:37:00,0.0,unknown,unknown,,Journalist (Full Record)
place,,nan,581862761,,,,,,,,-164.5308015228798,39.32877338683283,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-07-03,nan,trip_261,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-03,2040.0,7.0,Jul,2040-07-03 09:00:00,2040-07-03 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,6005475082,,,,,,,,-164.55520097644765,39.08250712294721,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-05-10,nan,trip_262,,,,,,,,,,,,09:20:00,09:20:00,journalist,2040-05-10,2040.0,5.0,May,2040-05-10 09:20:00,2040-05-10 09:20:00,0.0,unknown,unknown,,Journalist (Full Record)
place,,nan,48531032,,,,,,,,-165.586772281808,39.5186259834855,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-04-03,nan,trip_263,,,,,,,,,,,,07:18:00,12:12:00,journalist,2040-04-03,2040.0,4.0,Apr,2040-04-03 07:18:00,2040-04-03 12:12:00,4.9,unknown,unknown,,Journalist (Full Record)
trip,2040-04-12,nan,trip_264,,,,,,,,,,,,08:46:00,09:28:00,journalist,2040-04-12,2040.0,4.0,Apr,2040-04-12 08:46:00,2040-04-12 09:28:00,0.7,unknown,unknown,,Journalist (Full Record)
trip,2040-06-13,nan,trip_265,,,,,,,,,,,,08:07:00,09:33:00,journalist,2040-06-13,2040.0,6.0,Jun,2040-06-13 08:07:00,2040-06-13 09:33:00,1.43,unknown,unknown,,Journalist (Full Record)
trip,2040-05-07,nan,trip_266,,,,,,,,,,,,10:57:00,12:57:00,journalist,2040-05-07,2040.0,5.0,May,2040-05-07 10:57:00,2040-05-07 12:57:00,2.0,unknown,unknown,,Journalist (Full Record)
trip,0040-04-08,nan,trip_267,,,,,,,,,,,,07:53:00,09:48:00,journalist,2040-04-08,2040.0,4.0,Apr,2040-04-08 07:53:00,2040-04-08 09:48:00,1.92,unknown,unknown,,Journalist (Full Record)
trip,0040-04-17,nan,trip_268,,,,,,,,,,,,07:14:00,10:07:00,journalist,2040-04-17,2040.0,4.0,Apr,2040-04-17 07:14:00,2040-04-17 10:07:00,2.88,unknown,unknown,,Journalist (Full Record)
trip,2040-07-12,nan,trip_269,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-12,2040.0,7.0,Jul,2040-07-12 09:00:00,2040-07-12 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-07-08,nan,trip_270,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-08,2040.0,7.0,Jul,2040-07-08 09:00:00,2040-07-08 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,0040-05-01,nan,trip_271,,,,,,,,,,,,07:40:00,11:24:00,journalist,2040-05-01,2040.0,5.0,May,2040-05-01 07:40:00,2040-05-01 11:24:00,3.73,unknown,unknown,,Journalist (Full Record)
trip,2040-07-15,nan,trip_272,,,,,,,,,,,,08:22:00,09:17:00,journalist,2040-07-15,2040.0,7.0,Jul,2040-07-15 08:22:00,2040-07-15 09:17:00,0.92,unknown,unknown,,Journalist (Full Record)
place,,nan,2133919891,,,,,,,,-165.60004469728094,39.54127808142372,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-05-13,nan,trip_273,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-05-13,2040.0,5.0,May,2040-05-13 09:00:00,2040-05-13 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,0040-05-10,nan,trip_274,,,,,,,,,,,,07:06:00,08:57:00,journalist,2040-05-10,2040.0,5.0,May,2040-05-10 07:06:00,2040-05-10 08:57:00,1.85,unknown,unknown,,Journalist (Full Record)
trip,2040-05-06,nan,trip_275,,,,,,,,,,,,08:42:00,14:52:00,journalist,2040-05-06,2040.0,5.0,May,2040-05-06 08:42:00,2040-05-06 14:52:00,6.17,unknown,unknown,,Journalist (Full Record)
place,,nan,582382221,,,,,,,,-164.57842655752808,39.26780658183567,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-27,nan,trip_276,,,,,,,,,,,,07:00:00,19:00:00,journalist,2040-06-27,2040.0,6.0,Jun,2040-06-27 07:00:00,2040-06-27 19:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,48534420,,,,,,,,-165.60396576138874,39.52055336367821,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-06-12,nan,trip_277,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-06-12,2040.0,6.0,Jun,2040-06-12 09:00:00,2040-06-12 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-05-29,nan,trip_278,,,,,,,,,,,,08:07:00,08:59:00,journalist,2040-05-29,2040.0,5.0,May,2040-05-29 08:07:00,2040-05-29 08:59:00,0.87,unknown,unknown,,Journalist (Full Record)
place,,nan,12687824227,,,,,,,,-165.59151644938083,39.520972122761215,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-04-17,nan,trip_279,,,,,,,,,,,,08:56:00,10:18:00,journalist,2040-04-17,2040.0,4.0,Apr,2040-04-17 08:56:00,2040-04-17 10:18:00,1.37,unknown,unknown,,Journalist (Full Record)
trip,2040-06-22,nan,trip_280,,,,,,,,,,,,08:36:00,09:50:00,journalist,2040-06-22,2040.0,6.0,Jun,2040-06-22 08:36:00,2040-06-22 09:50:00,1.23,unknown,unknown,,Journalist (Full Record)
place,,nan,48508501,,,,,,,,-165.59184303625634,39.53140438782268,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-04-17,nan,trip_281,,,,,,,,,,,,08:41:00,06:24:00,journalist,2040-04-17,2040.0,4.0,Apr,2040-04-17 08:41:00,2040-04-17 06:24:00,-2.28,unknown,unknown,,Journalist (Full Record)
trip,2040-06-28,nan,trip_282,,,,,,,,,,,,06:39:00,07:11:00,journalist,2040-06-28,2040.0,6.0,Jun,2040-06-28 06:39:00,2040-06-28 07:11:00,0.53,unknown,unknown,,Journalist (Full Record)
trip,2040-08-01,nan,trip_283,,,,,,,,,,,,09:52:00,11:54:00,journalist,2040-08-01,2040.0,8.0,Aug,2040-08-01 09:52:00,2040-08-01 11:54:00,2.03,unknown,unknown,,Journalist (Full Record)
place,,nan,37858030,,,,,,,,-164.38811752620364,39.42828336976685,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-04-08,nan,trip_284,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-04-08,2040.0,4.0,Apr,2040-04-08 09:00:00,2040-04-08 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-07-07,nan,trip_285,,,,,,,,,,,,08:25:00,11:02:00,journalist,2040-07-07,2040.0,7.0,Jul,2040-07-07 08:25:00,2040-07-07 11:02:00,2.62,unknown,unknown,,Journalist (Full Record)
trip,0040-05-22,nan,trip_286,,,,,,,,,,,,09:00:00,21:39:00,journalist,2040-05-22,2040.0,5.0,May,2040-05-22 09:00:00,2040-05-22 21:39:00,12.65,unknown,unknown,,Journalist (Full Record)
trip,2040-05-25,nan,trip_287,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-05-25,2040.0,5.0,May,2040-05-25 09:00:00,2040-05-25 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-04-22,nan,trip_288,,,,,,,,,,,,07:39:00,08:34:00,journalist,2040-04-22,2040.0,4.0,Apr,2040-04-22 07:39:00,2040-04-22 08:34:00,0.92,unknown,unknown,,Journalist (Full Record)
trip,2040-05-31,nan,trip_289,,,,,,,,,,,,06:52:00,08:44:00,journalist,2040-05-31,2040.0,5.0,May,2040-05-31 06:52:00,2040-05-31 08:44:00,1.87,unknown,unknown,,Journalist (Full Record)
place,,nan,48552137,,,,,,,,-165.5867337778187,39.52005429261968,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-05-22,nan,trip_290,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-05-22,2040.0,5.0,May,2040-05-22 09:00:00,2040-05-22 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-08-02,nan,trip_291,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-08-02,2040.0,8.0,Aug,2040-08-02 09:00:00,2040-08-02 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-07-26,nan,trip_292,,,,,,,,,,,,08:40:00,11:34:00,journalist,2040-07-26,2040.0,7.0,Jul,2040-07-26 08:40:00,2040-07-26 11:34:00,2.9,unknown,unknown,,Journalist (Full Record)
place,,nan,36955939,,,,,,,,-165.95176446036754,39.09561590265777,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-07-19,nan,trip_293,,,,,,,,,,,,09:24:00,10:20:00,journalist,2040-07-19,2040.0,7.0,Jul,2040-07-19 09:24:00,2040-07-19 10:20:00,0.93,unknown,unknown,,Journalist (Full Record)
trip,0040-07-24,nan,trip_294,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-24,2040.0,7.0,Jul,2040-07-24 09:00:00,2040-07-24 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-07-18,nan,trip_295,,,,,,,,,,,,07:39:00,08:48:00,journalist,2040-07-18,2040.0,7.0,Jul,2040-07-18 07:39:00,2040-07-18 08:48:00,1.15,unknown,unknown,,Journalist (Full Record)
trip,2040-04-02,nan,trip_296,,,,,,,,,,,,07:45:00,12:05:00,journalist,2040-04-02,2040.0,4.0,Apr,2040-04-02 07:45:00,2040-04-02 12:05:00,4.33,unknown,unknown,,Journalist (Full Record)
place,,nan,37862867,,,,,,,,-164.33919187554704,39.41264188249742,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-24,nan,trip_297,,,,,,,,,,,,06:29:00,07:09:00,journalist,2040-06-24,2040.0,6.0,Jun,2040-06-24 06:29:00,2040-06-24 07:09:00,0.67,unknown,unknown,,Journalist (Full Record)
trip,0040-04-10,nan,trip_298,,,,,,,,,,,,09:00:00,21:54:00,journalist,2040-04-10,2040.0,4.0,Apr,2040-04-10 09:00:00,2040-04-10 21:54:00,12.9,unknown,unknown,,Journalist (Full Record)
trip,2040-07-30,nan,trip_299,,,,,,,,,,,,08:21:00,09:06:00,journalist,2040-07-30,2040.0,7.0,Jul,2040-07-30 08:21:00,2040-07-30 09:06:00,0.75,unknown,unknown,,Journalist (Full Record)
place,,nan,48510013,,,,,,,,-165.5758038340333,39.541084474659506,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-07-23,nan,trip_300,,,,,,,,,,,,07:30:00,10:04:00,journalist,2040-07-23,2040.0,7.0,Jul,2040-07-23 07:30:00,2040-07-23 10:04:00,2.57,unknown,unknown,,Journalist (Full Record)
place,,nan,2148547967,,,,,,,,-165.61135768688638,39.53430935420588,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-05-05,nan,trip_301,,,,,,,,,,,,07:00:00,19:00:00,journalist,2040-05-05,2040.0,5.0,May,2040-05-05 07:00:00,2040-05-05 19:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,48462883,,,,,,,,-165.6174453298977,39.54105786119979,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-07-23,nan,trip_302,,,,,,,,,,,,09:07:00,13:31:00,journalist,2040-07-23,2040.0,7.0,Jul,2040-07-23 09:07:00,2040-07-23 13:31:00,4.4,unknown,unknown,,Journalist (Full Record)
place,,nan,48567071,,,,,,,,-164.5567391887199,39.08157567999374,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-07-25,nan,trip_303,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-25,2040.0,7.0,Jul,2040-07-25 09:00:00,2040-07-25 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-07-18,nan,trip_304,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-18,2040.0,7.0,Jul,2040-07-18 09:00:00,2040-07-18 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,0040-05-01,nan,trip_305,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-05-01,2040.0,5.0,May,2040-05-01 09:00:00,2040-05-01 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,0040-07-10,nan,trip_306,,,,,,,,,,,,07:09:00,09:10:00,journalist,2040-07-10,2040.0,7.0,Jul,2040-07-10 07:09:00,2040-07-10 09:10:00,2.02,unknown,unknown,,Journalist (Full Record)
trip,2040-07-11,nan,trip_307,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-11,2040.0,7.0,Jul,2040-07-11 09:00:00,2040-07-11 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
